	ID_GeneontologyIDs_	Gene ontology IDs
2273	GO:0000172; GO:0001650; GO:0001682; GO:0004526; GO:0005654; GO:0005655; GO:0005730; GO:0006364; GO:0030681; GO:0033204	2273
2274	GO:0000226; GO:0000902; GO:0005634; GO:0015630; GO:0016514; GO:0030374; GO:0035556; GO:0042493; GO:0045944; GO:0048013; GO:0071564; GO:0097150	2274
2275	GO:0003723; GO:0005783; GO:0019901; GO:0030176; GO:0030968; GO:0031369; GO:0042149; GO:0051219; GO:0071456	2275
2276	GO:0005096; GO:0005776; GO:0006886; GO:0006914; GO:0031410; GO:0090630; GO:1901096	2276
2277	GO:0000785; GO:0000976; GO:0000978; GO:0000981; GO:0001227; GO:0001708; GO:0001756; GO:0003163; GO:0005634; GO:0005654; GO:0006357; GO:0016331; GO:0042803; GO:0051145; GO:0060829; GO:0060930; GO:0060931; GO:0072189; GO:0090103; GO:0090571; GO:0098907; GO:1990837	2277
2278	GO:0000070; GO:0000212; GO:0000226; GO:0000242; GO:0000278; GO:0000794; GO:0000930; GO:0005200; GO:0005525; GO:0005634; GO:0005737; GO:0005813; GO:0005814; GO:0005819; GO:0005827; GO:0005829; GO:0005874; GO:0005881; GO:0007020; GO:0007052; GO:0031122; GO:0031252; GO:0036064; GO:0042802; GO:0045177; GO:0055037; GO:0097730; GO:1990498	2278
2279	GO:0000785; GO:0000978; GO:0000981; GO:0001228; GO:0005634; GO:0006357; GO:0048513	2279
2280	GO:0005768; GO:0007165; GO:0015031; GO:0016020; GO:0019901; GO:0030276; GO:0035091; GO:0043130; GO:0045839; GO:0070062	2280
2281	GO:0005267; GO:0005764; GO:0005765; GO:0005768; GO:0022841; GO:0031303; GO:0035751; GO:0070050; GO:0071805; GO:0090385; GO:1905103	2281
2282	GO:0004930; GO:0006629; GO:0007568; GO:0016021; GO:0040016; GO:1901991	2282
2283	GO:0003677; GO:0005634; GO:0005737; GO:0005829; GO:0008270; GO:0010468; GO:0016567; GO:0045087; GO:0046597; GO:0046872; GO:0051091; GO:0061630; GO:1902187	2283
2284	GO:0016021; GO:0043123	2284
2285	GO:0001822; GO:0004725; GO:0005886; GO:0005925; GO:0008285; GO:0014850; GO:0019725; GO:0019900; GO:0032963; GO:0035264; GO:0035335; GO:0035556; GO:0042802; GO:0046627; GO:0046872; GO:0048871	2285
2286	GO:0005201; GO:0005576; GO:0005615; GO:0005764; GO:0006508; GO:0016197; GO:0043236; GO:0062023; GO:0070062	2286
2287	GO:0005509; GO:0005576; GO:0005887	2287
2288	GO:0000226; GO:0001578; GO:0003353; GO:0005524; GO:0005829; GO:0005874; GO:0005929; GO:0015631; GO:0018095; GO:0036064; GO:0051013; GO:0070739; GO:0070740; GO:0097731	2288
2289	GO:0004791; GO:0005654; GO:0005737; GO:0005739; GO:0005783; GO:0005829; GO:0007283; GO:0030154; GO:0045454; GO:0050660; GO:0097573	2289
2290	GO:0005737; GO:0031931; GO:0031932; GO:0032006; GO:0070209	2290
2291	GO:0004252; GO:0005615; GO:0006508; GO:0008236; GO:0062023	2291
2292	GO:0003431; GO:0005615; GO:0008203; GO:0010468; GO:0010977; GO:0021540; GO:0021670; GO:0021766; GO:0021960; GO:0030178; GO:0032911; GO:0033344; GO:0042060; GO:0042632; GO:0042635; GO:0043010; GO:0050431; GO:0060122; GO:0061073; GO:0097009; GO:0098868; GO:1904761	2292
2293	GO:0000226; GO:0004672; GO:0004674; GO:0005524; GO:0005615; GO:0005634; GO:0005737; GO:0005814; GO:0005829; GO:0007026; GO:0007224; GO:0018105; GO:0019894; GO:0021549; GO:0021681; GO:0021935; GO:0030334; GO:0035869; GO:0036064; GO:0048156; GO:0050321; GO:0051010; GO:0060271; GO:0106310; GO:0106311; GO:1902817; GO:1904527	2293
2294	GO:0001666; GO:0001786; GO:0001937; GO:0001953; GO:0001968; GO:0002040; GO:0002544; GO:0002581; GO:0002605; GO:0005178; GO:0005201; GO:0005509; GO:0005576; GO:0005577; GO:0005615; GO:0005783; GO:0005788; GO:0006954; GO:0006955; GO:0006986; GO:0007155; GO:0008201; GO:0008284; GO:0009612; GO:0009749; GO:0009897; GO:0009986; GO:0010595; GO:0010596; GO:0010748; GO:0010751; GO:0010754; GO:0010757; GO:0010759; GO:0010763; GO:0016477; GO:0016525; GO:0016529; GO:0017134; GO:0018149; GO:0030141; GO:0030169; GO:0030194; GO:0030335; GO:0030511; GO:0031012; GO:0031091; GO:0031093; GO:0032026; GO:0032570; GO:0032695; GO:0032760; GO:0032914; GO:0033574; GO:0034605; GO:0034976; GO:0040037; GO:0042327; GO:0042493; GO:0042802; GO:0043032; GO:0043066; GO:0043154; GO:0043236; GO:0043394; GO:0043406; GO:0043536; GO:0043537; GO:0043652; GO:0045727; GO:0045766; GO:0048266; GO:0048661; GO:0050431; GO:0050921; GO:0051592; GO:0051726; GO:0051895; GO:0051897; GO:0051918; GO:0062023; GO:0070051; GO:0070052; GO:0070062; GO:0071356; GO:0071363; GO:0090051; GO:1902043; GO:1903588; GO:1903671; GO:2000353; GO:2000379; GO:2001027; GO:2001237	2294
2295	GO:0003677; GO:0003697; GO:0003723; GO:0004519; GO:0005634; GO:0005654; GO:0005737; GO:0005783; GO:0005829; GO:0006310; GO:0016070; GO:0042802; GO:0043565; GO:0044877	2295
2296	GO:0005789; GO:0008206; GO:0015020; GO:0016021; GO:0052695	2296
2297	GO:0005615; GO:0005739; GO:0005765; GO:0005886; GO:0009986; GO:0010719; GO:0016021; GO:0030512; GO:0031012; GO:0045296; GO:0050431; GO:0070062; GO:0071456; GO:0071461	2297
2298	GO:0000993; GO:0005654; GO:0005694; GO:0006283; GO:0009411; GO:0016567	2298
2299	GO:0004999; GO:0005886; GO:0005887; GO:0007166; GO:0007186; GO:0007187; GO:0007188; GO:0008284; GO:0008528; GO:0017046; GO:0043235	2299
2300	GO:0045892	2300
2301	GO:0000978; GO:0003700; GO:0005634; GO:0006357; GO:0042802	2301
2302	GO:0003723; GO:0005730; GO:0005829; GO:0008270	2302
2303	GO:0000978; GO:0000981; GO:0003700; GO:0005634; GO:0005654; GO:0006357; GO:0046872	2303
2304	GO:0000785; GO:0000981; GO:0003677; GO:0005634; GO:0046872	2304
2305	GO:0000209; GO:0003677; GO:0004842; GO:0005634; GO:0006355	2305
2306	GO:0000122; GO:0000978; GO:0000981; GO:0005634; GO:0006357; GO:0046872	2306
2307	GO:0000981; GO:0003677; GO:0005634; GO:0006357; GO:0046872	2307
2308	GO:0004725; GO:0005001; GO:0005737; GO:0005887; GO:0006470; GO:0006915; GO:0016324; GO:0031528; GO:0045296; GO:1990264	2308
2309	GO:0000166; GO:0005737; GO:0005829; GO:0005977; GO:0005980; GO:0008184; GO:0030170; GO:0070062; GO:0102250; GO:0102499	2309
2310	GO:0005777; GO:0005779; GO:0016559; GO:0031231; GO:0032991; GO:0044375	2310
2311	GO:0005737; GO:0005739; GO:0005741; GO:0008479; GO:0032991; GO:0042803; GO:0046872; GO:0046982; GO:0101030	2311
2312	GO:0003723; GO:0005654; GO:0005694; GO:0005730	2312
2313	GO:0000045; GO:0003924; GO:0005525; GO:0005737; GO:0005776; GO:0005813; GO:0005829; GO:0005886; GO:0006886; GO:0006968; GO:0010008; GO:0012505; GO:0030054; GO:0030670; GO:0042308; GO:0045335; GO:0046039; GO:0060271; GO:0097094	2313
2314	GO:0003924; GO:0005525; GO:0005794; GO:0005795; GO:0005929; GO:0006897; GO:0019882; GO:0030030; GO:0030670; GO:0030742; GO:0031267; GO:0031982; GO:0031985; GO:0032418; GO:0043001; GO:0045335; GO:0045880; GO:0048471; GO:0070062; GO:0072659; GO:0090382; GO:0090385	2314
2315	GO:0003924; GO:0005525; GO:0005764; GO:0005770; GO:0005829; GO:0005886; GO:0015031; GO:0019003; GO:0030667; GO:0030670; GO:0032482; GO:0042147; GO:0042802; GO:0045335	2315
2316	GO:0005783; GO:0007029; GO:0016021; GO:0032386; GO:0071782	2316
2317	GO:0003723; GO:0003725; GO:0003726; GO:0003727; GO:0004000; GO:0005730; GO:0005737; GO:0006382; GO:0006396; GO:0006397; GO:0008251; GO:0046872	2317
2318	GO:0004252; GO:0005887; GO:0007165; GO:0016020	2318
2319	GO:0004175; GO:0004252; GO:0005783; GO:0005789; GO:0006915; GO:0010954; GO:0030176; GO:0031293; GO:0031966; GO:0033619; GO:0034620; GO:0034644; GO:0036503; GO:0043066; GO:0043687; GO:0044322; GO:0045732; GO:0048515; GO:0051047; GO:1904211	2319
2320	GO:0000172; GO:0001682; GO:0003723; GO:0005634	2320
2321	GO:0003924; GO:0005524; GO:0005525; GO:0005829; GO:0005856; GO:0005886; GO:0005938; GO:0007015; GO:0007163; GO:0008360; GO:0008584; GO:0016477; GO:0019901; GO:0030865; GO:0031267; GO:0031410; GO:0032588; GO:0032956; GO:0042147; GO:0042995; GO:0043231; GO:0070062; GO:0140603	2321
2322	GO:0005886; GO:0005887; GO:0006873; GO:0006885; GO:0008519; GO:0015696; GO:0015837; GO:0016323; GO:0016324; GO:0030506; GO:0030855; GO:0031410; GO:0042592; GO:0042802; GO:0070062; GO:0070634; GO:0072488	2322
2323	GO:0001666; GO:0001822; GO:0001998; GO:0002363; GO:0003100; GO:0003924; GO:0003925; GO:0005525; GO:0005634; GO:0005768; GO:0005789; GO:0005829; GO:0005856; GO:0005886; GO:0005925; GO:0005938; GO:0006357; GO:0007015; GO:0007160; GO:0007163; GO:0007266; GO:0007519; GO:0008360; GO:0009612; GO:0009749; GO:0010812; GO:0010977; GO:0016477; GO:0017022; GO:0019003; GO:0019901; GO:0019904; GO:0021762; GO:0021795; GO:0021861; GO:0030027; GO:0030036; GO:0030054; GO:0030307; GO:0030334; GO:0030424; GO:0030496; GO:0030521; GO:0030667; GO:0030838; GO:0030865; GO:0031098; GO:0031122; GO:0031234; GO:0031410; GO:0031532; GO:0031982; GO:0032154; GO:0032467; GO:0032587; GO:0032956; GO:0033144; GO:0033688; GO:0034329; GO:0034446; GO:0035385; GO:0036089; GO:0038027; GO:0042476; GO:0042493; GO:0042995; GO:0043123; GO:0043124; GO:0043149; GO:0043197; GO:0043200; GO:0043231; GO:0043280; GO:0043296; GO:0043297; GO:0043366; GO:0043524; GO:0043525; GO:0043542; GO:0043931; GO:0044319; GO:0045198; GO:0045471; GO:0045665; GO:0045666; GO:0045727; GO:0045792; GO:0046039; GO:0046638; GO:0048812; GO:0050773; GO:0050919; GO:0051022; GO:0051384; GO:0051496; GO:0051893; GO:0051924; GO:0060071; GO:0060193; GO:0061383; GO:0070062; GO:0070507; GO:0071222; GO:0071345; GO:0071803; GO:0071902; GO:0071944; GO:0090051; GO:0090307; GO:0090324; GO:0097498; GO:0098794; GO:0098978; GO:0101003; GO:1901224; GO:1902766; GO:1903427; GO:1903673; GO:1904695; GO:1904706; GO:1904753; GO:1904996; GO:1905274; GO:1990869; GO:2000177; GO:2000406	2323
2324	GO:0000151; GO:0000209; GO:0003713; GO:0005634; GO:0005654; GO:0005737; GO:0005829; GO:0006355; GO:0006357; GO:0006511; GO:0007165; GO:0016567; GO:0019787; GO:0030521; GO:0031624; GO:0032436; GO:0045893; GO:0046872; GO:0050681; GO:0060765; GO:0061630	2324
2325	GO:0000139; GO:0003924; GO:0005085; GO:0005525; GO:0005741; GO:0005769; GO:0005829; GO:0005856; GO:0005886; GO:0005938; GO:0007015; GO:0007163; GO:0007266; GO:0008360; GO:0010008; GO:0016477; GO:0019901; GO:0030032; GO:0030335; GO:0030865; GO:0031410; GO:0032956; GO:0042995; GO:0043231; GO:0045785; GO:0048041; GO:0051017; GO:0051056	2325
2326	GO:0000281; GO:0003924; GO:0005525; GO:0005634; GO:0005789; GO:0005829; GO:0005856; GO:0005886; GO:0005938; GO:0007015; GO:0007163; GO:0007264; GO:0008360; GO:0016477; GO:0019901; GO:0030335; GO:0030865; GO:0031334; GO:0031410; GO:0032154; GO:0032420; GO:0032956; GO:0042995; GO:0043005; GO:0043123; GO:0043231; GO:0043297; GO:0044319; GO:0051496; GO:0060193; GO:0070062; GO:1902766	2326
2327	GO:0001822; GO:0003723; GO:0003729; GO:0005634; GO:0005737; GO:0005739; GO:0005759; GO:0005777; GO:0005829; GO:0006402; GO:0007420; GO:0016892; GO:0017148; GO:0019239; GO:0019518; GO:0030324; GO:0033993; GO:0036041; GO:0042802; GO:0046914; GO:0050680; GO:0061157; GO:0070062; GO:0070314; GO:0120242; GO:0120243; GO:1901565; GO:1902074	2327
2328	GO:0005634; GO:0005737; GO:0007283; GO:0030154; GO:0046872	2328
2329	GO:0005509; GO:0005544; GO:0005546; GO:0005829; GO:0006886; GO:0008021; GO:0008270; GO:0008430; GO:0019898; GO:0030141; GO:0030672; GO:0031267; GO:0032991; GO:0042301; GO:0043005; GO:0043197; GO:0044877; GO:0045202; GO:0045211; GO:0061669; GO:0070679; GO:1901981	2329
2330	GO:0000184; GO:0000381; GO:0000398; GO:0003723; GO:0003730; GO:0005634; GO:0005654; GO:0005737; GO:0005829; GO:0006351; GO:0008380; GO:0016607; GO:0043065; GO:0048025; GO:0061574	2330
2331	GO:0005096; GO:0005615; GO:0005634; GO:0005737; GO:0005829; GO:0005886; GO:0046982; GO:0051056; GO:0090630	2331
2332	GO:0000785; GO:0000977; GO:0000981; GO:0005634; GO:0006357; GO:0010628	2332
2333	GO:0005524; GO:0005737; GO:0005739; GO:0005829; GO:0006771; GO:0006915; GO:0008531; GO:0009231; GO:0009398; GO:0033864; GO:0046872; GO:0072593	2333
2334	GO:0004842; GO:0005109; GO:0005635; GO:0005789; GO:0005886; GO:0005887; GO:0006511; GO:0016055; GO:0016567; GO:0030178; GO:0038018; GO:0046872; GO:0061630; GO:0072089	2334
2335	GO:0005085; GO:0005516; GO:0005783; GO:0005789; GO:0005829; GO:0005886; GO:0007264; GO:0034976; GO:0035023; GO:0051056; GO:0060291; GO:2000310	2335
2336	GO:0005096; GO:0005829; GO:0007165; GO:0051056; GO:0070374	2336
2337	GO:0005096; GO:0005829; GO:0005886; GO:0007010; GO:0007165; GO:0043066; GO:0048471; GO:0051056	2337
2338	GO:0003677; GO:0004842; GO:0005634; GO:0005654; GO:0005737; GO:0008270; GO:0016604; GO:0016605; GO:0030374; GO:0031491; GO:0032184; GO:0042802; GO:0043161; GO:0045893; GO:0045944; GO:0046685; GO:0051865; GO:0070534; GO:0070936; GO:0070979; GO:0085020; GO:0090169; GO:0090234; GO:1990752	2338
2339	GO:0003899; GO:0005654; GO:0005666; GO:0005829; GO:0006351; GO:0045087; GO:0051607	2339
2340	GO:0004842; GO:0005783; GO:0005789; GO:0006511; GO:0008270; GO:0009617; GO:0010507; GO:0016021; GO:0030433; GO:0031648; GO:0031966; GO:0036503; GO:0042802; GO:0044257; GO:0044322; GO:0044390; GO:0044877; GO:0055085; GO:0061630; GO:0070534; GO:0070936; GO:0071712; GO:1904380; GO:2000785	2340
2341	GO:0001054; GO:0003677; GO:0003682; GO:0005654; GO:0005694; GO:0005736; GO:0008270; GO:1904750	2341
2342	GO:0004842; GO:0005634; GO:0005654; GO:0005737; GO:0006355; GO:0006511; GO:0016567; GO:0016605; GO:0030424; GO:0030517; GO:0031965; GO:0043231; GO:0044314; GO:0045893; GO:0046872; GO:0050681; GO:0060765; GO:0061630; GO:0070936; GO:0085020	2342
2343	GO:0005739; GO:0005743; GO:0005762	2343
2344	GO:0003690; GO:0003899; GO:0005654; GO:0005666; GO:0005829; GO:0006359; GO:0006383; GO:0032728; GO:0045087; GO:0045089; GO:0051607	2344
2345	GO:0005634; GO:0005654; GO:0005666; GO:0005829; GO:0006383	2345
2346	GO:0003735; GO:0005739; GO:0005743; GO:0005761; GO:0005762; GO:0006412; GO:0032543	2346
2347	GO:0000151; GO:0000781; GO:0003682; GO:0004842; GO:0005634; GO:0005654; GO:0005829; GO:0006302; GO:0006303; GO:0006511; GO:0006974; GO:0007049; GO:0007286; GO:0008270; GO:0010212; GO:0016567; GO:0030496; GO:0031625; GO:0033522; GO:0033523; GO:0034244; GO:0035093; GO:0035861; GO:0036297; GO:0042393; GO:0042802; GO:0042803; GO:0043130; GO:0043486; GO:0045190; GO:0045739; GO:0051301; GO:0051865; GO:0061630; GO:0070534; GO:0070535; GO:0070936	2347
2348	GO:0003682; GO:0003899; GO:0005634; GO:0005654; GO:0005666; GO:0005829; GO:0006359; GO:0006383; GO:0008283; GO:0016604; GO:0032728; GO:0045087; GO:0045089; GO:0051607	2348
2349	GO:0003677; GO:0003899; GO:0005654; GO:0005694; GO:0005730; GO:0005736; GO:0005829; GO:0007566; GO:0009303; GO:0014029; GO:0017126; GO:0032549; GO:0046872	2349
2350	GO:0003735; GO:0005654; GO:0005739; GO:0005743; GO:0005762; GO:0006412; GO:0032543	2350
2351	GO:0003677; GO:0003899; GO:0005654; GO:0005666; GO:0005813; GO:0005829; GO:0006139; GO:0006383; GO:0006384; GO:0043231; GO:0045087; GO:0051607	2351
2352	GO:0003723; GO:0003735; GO:0005739; GO:0005743; GO:0005762	2352
2353	GO:0000120; GO:0001650; GO:0003723; GO:0003899; GO:0005654; GO:0005694; GO:0005730; GO:0005736; GO:0005739; GO:0005829; GO:0006360; GO:0007169; GO:0009303	2353
2354	GO:0003735; GO:0005739; GO:0005743; GO:0005762; GO:0006412	2354
2355	GO:0001650; GO:0001965; GO:0005634; GO:0005737; GO:0005829; GO:0009968; GO:0015629	2355
2356	GO:0005096; GO:0005737; GO:0005829; GO:0007165; GO:0030833; GO:0051056; GO:0051497; GO:1904425	2356
2357	GO:0003924; GO:0005096; GO:0005737; GO:0005886; GO:0007186; GO:0008277; GO:0009968	2357
2358	GO:0000139; GO:0005096; GO:0005794; GO:0005829; GO:0005886; GO:0007030; GO:0007165; GO:0015629; GO:0030054; GO:0030659; GO:0051056; GO:0051645; GO:0051683; GO:0051684; GO:0072384	2358
2359	GO:0005886; GO:0007274; GO:0045202	2359
2360	GO:0005634	2360
2361	GO:0005096; GO:0005759; GO:0005829; GO:0006543; GO:0007165; GO:0021987; GO:0035795; GO:0051056	2361
2362	GO:0001654; GO:0002639; GO:0005576; GO:0005615; GO:0006094; GO:0007507; GO:0007601; GO:0016918; GO:0019841; GO:0030277; GO:0030324; GO:0032024; GO:0032526; GO:0032991; GO:0034632; GO:0034633; GO:0042572; GO:0042593; GO:0044877; GO:0045471; GO:0048562; GO:0048706; GO:0048738; GO:0048807; GO:0060044; GO:0060059; GO:0060065; GO:0060068; GO:0060157; GO:0060347; GO:0070062	2362
2363	GO:0000785; GO:0000976; GO:0000977; GO:0000978; GO:0000981; GO:0001228; GO:0003309; GO:0003310; GO:0003311; GO:0005634; GO:0006357; GO:0031018; GO:0035774; GO:0042593; GO:0045893; GO:0045944; GO:0050796; GO:0090104	2363
2364	GO:0002181; GO:0003723; GO:0003735; GO:0005829; GO:0006364; GO:0006412; GO:0014069; GO:0016020; GO:0022625; GO:0022626; GO:0042273; GO:0045296; GO:0070062	2364
2365	GO:0002181; GO:0003723; GO:0003729; GO:0003735; GO:0005634; GO:0005730; GO:0005737; GO:0005829; GO:0005840; GO:0005925; GO:0006412; GO:0015934; GO:0016020; GO:0017148; GO:0022625; GO:0022626; GO:0071346; GO:0097452; GO:1901194; GO:1990904	2365
2366	GO:0005739; GO:0005743; GO:0016021; GO:0032981	2366
2367	GO:0004842; GO:0005164; GO:0005737; GO:0005829; GO:0006915; GO:0008270; GO:0009898; GO:0031625; GO:0031996; GO:0033209; GO:0042802; GO:0043122; GO:0046330; GO:0051092; GO:0065003; GO:0070534; GO:2001236	2367
2368	GO:0005737; GO:0007249; GO:0045087; GO:0046872	2368
2369	GO:0000122; GO:0000209; GO:0001503; GO:0001701; GO:0001843; GO:0002223; GO:0002637; GO:0002726; GO:0002753; GO:0002755; GO:0004842; GO:0005164; GO:0005634; GO:0005737; GO:0005811; GO:0005829; GO:0005886; GO:0005938; GO:0006974; GO:0007249; GO:0007250; GO:0007254; GO:0008270; GO:0009898; GO:0010008; GO:0019886; GO:0019901; GO:0030316; GO:0031398; GO:0031435; GO:0031624; GO:0031625; GO:0031666; GO:0031996; GO:0032147; GO:0032735; GO:0032743; GO:0032755; GO:0032813; GO:0032991; GO:0033209; GO:0035631; GO:0038095; GO:0042088; GO:0042102; GO:0042475; GO:0042802; GO:0042826; GO:0042981; GO:0043011; GO:0043122; GO:0043123; GO:0043422; GO:0043507; GO:0045453; GO:0045672; GO:0045892; GO:0045944; GO:0046330; GO:0047485; GO:0048468; GO:0048471; GO:0048661; GO:0050852; GO:0051091; GO:0051092; GO:0051865; GO:0061630; GO:0070498; GO:0070534; GO:0070555; GO:0071222; GO:0071345; GO:0097400; GO:1901224; GO:1904996; GO:2000679	2369
2370	GO:0005102; GO:0005634; GO:0005737; GO:0005739; GO:0005769; GO:0005829; GO:0005886; GO:0006357; GO:0006493; GO:0006605; GO:0008333; GO:0017022; GO:0019894; GO:0019899; GO:0022008; GO:0030425; GO:0030911; GO:0031410; GO:0032839; GO:0043025; GO:0044295; GO:0047496; GO:0048311; GO:0048813; GO:0050771; GO:0050811; GO:0098957; GO:0098972; GO:1904115	2370
2371	GO:0005102; GO:0005125; GO:0005164; GO:0005576; GO:0005887; GO:0006915; GO:0006955; GO:0007165; GO:0007267; GO:0008270; GO:0008584; GO:0032868; GO:0042802; GO:0043065; GO:0043123; GO:0043280; GO:0045569; GO:0070062; GO:0090200; GO:2001238	2371
2372	GO:0004842; GO:0005737; GO:0006914; GO:0008270; GO:0010468; GO:0016567; GO:0030674; GO:0032880; GO:0045087; GO:0051865; GO:0061630	2372
2373	GO:0000288; GO:0003723; GO:0005634; GO:0005737; GO:0006402; GO:0009611; GO:0030097; GO:0033077; GO:0035019; GO:0035925; GO:0043488; GO:0044344; GO:0045577; GO:0045599; GO:0046872; GO:0048103; GO:0060216; GO:0061158; GO:0070371; GO:0071356; GO:0071364; GO:0071385; GO:0071560; GO:0097011; GO:1900153; GO:1901991; GO:2000737	2373
2374	GO:0003677; GO:0005737; GO:0005829; GO:0005886; GO:0008270; GO:0016605; GO:0016740; GO:0019966; GO:0032089; GO:0032526; GO:0032731; GO:0043966; GO:0043967; GO:0045618; GO:0045893; GO:0046683; GO:0048386; GO:0060416	2374
2375	GO:0005737; GO:0005829; GO:0008270; GO:0016567; GO:0061630	2375
2376	GO:0000122; GO:0000165; GO:0000976; GO:0001774; GO:0001819; GO:0001891; GO:0001934; GO:0001937; GO:0002020; GO:0002439; GO:0002637; GO:0002719; GO:0002876; GO:0002925; GO:0005125; GO:0005164; GO:0005576; GO:0005615; GO:0005886; GO:0005887; GO:0006006; GO:0006357; GO:0006919; GO:0006954; GO:0006959; GO:0007254; GO:0008625; GO:0008630; GO:0009615; GO:0009651; GO:0009897; GO:0009986; GO:0010573; GO:0010628; GO:0010629; GO:0010693; GO:0010888; GO:0014068; GO:0016020; GO:0030198; GO:0030316; GO:0030730; GO:0030866; GO:0031334; GO:0031622; GO:0031663; GO:0032715; GO:0032722; GO:0032724; GO:0032729; GO:0032731; GO:0032755; GO:0032757; GO:0032991; GO:0033138; GO:0033209; GO:0034116; GO:0035509; GO:0042531; GO:0042802; GO:0043065; GO:0043068; GO:0043122; GO:0043123; GO:0043154; GO:0043242; GO:0043243; GO:0043280; GO:0043406; GO:0043410; GO:0043491; GO:0043507; GO:0043525; GO:0043537; GO:0045071; GO:0045121; GO:0045429; GO:0045598; GO:0045599; GO:0045662; GO:0045668; GO:0045672; GO:0045732; GO:0045785; GO:0045860; GO:0045892; GO:0045893; GO:0045930; GO:0045944; GO:0045994; GO:0046325; GO:0046330; GO:0046427; GO:0048143; GO:0048566; GO:0048661; GO:0050729; GO:0050766; GO:0050768; GO:0050796; GO:0050806; GO:0050807; GO:0050830; GO:0050890; GO:0050901; GO:0050995; GO:0051000; GO:0051044; GO:0051091; GO:0051092; GO:0051173; GO:0051222; GO:0051384; GO:0051798; GO:0051897; GO:0051966; GO:0055037; GO:0060252; GO:0060557; GO:0060559; GO:0060664; GO:0060693; GO:0061044; GO:0061048; GO:0070374; GO:0070886; GO:0071230; GO:0071316; GO:0071407; GO:0071677; GO:0071803; GO:0072577; GO:0072659; GO:0097191; GO:0097527; GO:0150078; GO:0150129; GO:1900017; GO:1900222; GO:1901224; GO:1901647; GO:1901671; GO:1902004; GO:1902895; GO:1903078; GO:1903140; GO:1903347; GO:1903721; GO:1903799; GO:1904707; GO:1904996; GO:1904999; GO:2000010; GO:2000272; GO:2000334; GO:2000343; GO:2000351; GO:2000377; GO:2001234; GO:2001238; GO:2001240	2376
2377	GO:0000122; GO:0001660; GO:0001774; GO:0002024; GO:0002790; GO:0003085; GO:0004888; GO:0005216; GO:0005230; GO:0005231; GO:0005245; GO:0005262; GO:0005516; GO:0005524; GO:0005739; GO:0005829; GO:0005886; GO:0005887; GO:0006629; GO:0007166; GO:0007635; GO:0009897; GO:0010459; GO:0010917; GO:0014047; GO:0015278; GO:0016021; GO:0017081; GO:0031226; GO:0032591; GO:0034605; GO:0035091; GO:0042802; GO:0043025; GO:0043065; GO:0043434; GO:0045211; GO:0045429; GO:0046872; GO:0048266; GO:0050954; GO:0050955; GO:0050960; GO:0050965; GO:0050968; GO:0051219; GO:0051289; GO:0060083; GO:0060454; GO:0070588; GO:0071312; GO:0071318; GO:0071356; GO:0071468; GO:0071502; GO:0090212; GO:0097603; GO:0098703; GO:1901594; GO:1990090	2377
